201507051500,240,5,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,79,62,1017.7,*****,996.1,***,***,*****,*****,*****,***** **,**,,,
201507051553,240,8,***,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,61,1017.8,30.09,996.5,***,***,0,*****,*****,***** **,**,,,
201507051653,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,60,1017.5,30.08,996.1,***,***,0,*****,*****,***** **,**,,,
201507051753,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,83,61,1017.4,30.07,995.8,83,69,0,*****,*****,***** **,**,,,
201507051853,990,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,84,60,1016.8,30.06,995.5,***,***,0,*****,*****,***** **,**,,,
201507051953,990,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,84,59,1016.4,30.04,994.8,***,***,0,*****,*****,***** **,**,,,
201507052053,180,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,84,59,1016.2,30.04,994.8,***,***,0,*****,*****,***** **,**,,,
201507052100,180,7,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,84,59,1016.2,*****,994.8,***,***,*****,*****,*****,***** **,**,,,
201507052153,210,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,85,60,1015.9,30.03,994.5,***,***,0,*****,*****,***** **,**,,,
201507052253,200,10,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,84,60,1015.8,30.02,994.1,***,***,0,*****,*****,***** **,**,,,
201507052353,200,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,83,60,1015.7,30.02,994.1,85,82,0,*****,*****,***** **,**,,,
201507060053,170,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,60,1015.3,30.02,994.1,***,***,0,*****,*****,***** **,**,,,
201507060153,170,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,61,1015.2,30.01,993.8,***,***,0,*****,*****,***** **,**,,,
